Date,PX_LAST,PX_BID
23/6/1999,6.029,6.029
22/6/1999,5.923,5.923
21/6/1999,5.885,5.885
18/6/1999,5.827,5.827
17/6/1999,5.788,5.788
16/6/1999,5.925,5.925
15/6/1999,5.977,5.977
14/6/1999,5.966,5.966
11/6/1999,6.033,6.033
10/6/1999,5.931,5.931
9/6/1999,5.888,5.888
8/6/1999,5.824,5.824
7/6/1999,5.792,5.792
4/6/1999,5.807,5.807
3/6/1999,5.803,5.803
2/6/1999,5.781,5.781
1/6/1999,5.758,5.758
31/5/1999,5.622,5.622
28/5/1999,5.62,5.62
27/5/1999,5.626,5.626
26/5/1999,5.551,5.551
25/5/1999,5.473,5.473
24/5/1999,5.479,5.479
21/5/1999,5.504,5.504
20/5/1999,5.591,5.591
19/5/1999,5.595,5.595
18/5/1999,5.661,5.661
17/5/1999,5.636,5.636
14/5/1999,5.628,5.628
13/5/1999,5.412,5.412
12/5/1999,5.57,5.57
11/5/1999,5.578,5.578
10/5/1999,5.534,5.534
7/5/1999,5.542,5.542
6/5/1999,5.511,5.511
5/5/1999,5.394,5.394
4/5/1999,5.405,5.405
3/5/1999,5.359,5.359
30/4/1999,5.348,5.348
29/4/1999,5.216,5.216
28/4/1999,5.263,5.263
27/4/1999,5.205,5.205
26/4/1999,5.222,5.222
23/4/1999,5.252,5.252
22/4/1999,5.247,5.247
21/4/1999,5.181,5.181
20/4/1999,5.136,5.136
19/4/1999,5.149,5.149
16/4/1999,5.221,5.221
15/4/1999,5.169,5.169
14/4/1999,5.127,5.127
13/4/1999,5.103,5.103
12/4/1999,5.051,5.051
9/4/1999,5.053,5.053
8/4/1999,5.036,5.036
7/4/1999,5.122,5.122
6/4/1999,5.124,5.124
5/4/1999,5.19,5.19
2/4/1999,5.187,5.187
1/4/1999,5.279,5.279
31/3/1999,5.242,5.242
30/3/1999,5.191,5.191
29/3/1999,5.259,5.259
26/3/1999,5.199,5.199
25/3/1999,5.214,5.214
24/3/1999,5.156,5.156
23/3/1999,5.156,5.156
22/3/1999,5.199,5.199
19/3/1999,5.184,5.184
18/3/1999,5.103,5.103
17/3/1999,5.122,5.122
16/3/1999,5.107,5.107
15/3/1999,5.147,5.147
12/3/1999,5.147,5.147
11/3/1999,5.2,5.2
10/3/1999,5.191,5.191
9/3/1999,5.172,5.172
8/3/1999,5.263,5.263
5/3/1999,5.314,5.314
4/3/1999,5.419,5.419
3/3/1999,5.384,5.384
2/3/1999,5.32,5.32
1/3/1999,5.39,5.39
26/2/1999,5.287,5.287
25/2/1999,5.349,5.349
24/2/1999,5.175,5.175
23/2/1999,5.11,5.11
22/2/1999,5.014,5.014
19/2/1999,5.074,5.074
18/2/1999,5.053,5.053
17/2/1999,4.97,4.97
16/2/1999,5.013,5.013
15/2/1999,5.059,5.059
12/2/1999,5.053,5.053
11/2/1999,4.92,4.92
10/2/1999,4.93,4.93
9/2/1999,4.881,4.881
8/2/1999,4.92,4.92
5/2/1999,4.941,4.941
4/2/1999,4.877,4.877
3/2/1999,4.826,4.826
2/2/1999,4.798,4.798
1/2/1999,4.753,4.753
29/1/1999,4.651,4.651
28/1/1999,4.659,4.659
27/1/1999,4.673,4.673
26/1/1999,4.693,4.693
25/1/1999,4.661,4.661
22/1/1999,4.623,4.623
21/1/1999,4.679,4.679
20/1/1999,4.747,4.747
19/1/1999,4.713,4.713
18/1/1999,4.673,4.673
15/1/1999,4.685,4.685
14/1/1999,4.61,4.61
13/1/1999,4.705,4.705
12/1/1999,4.816,4.816
11/1/1999,4.925,4.925
8/1/1999,4.87,4.87
7/1/1999,4.771,4.771
6/1/1999,4.707,4.707
5/1/1999,4.743,4.743
4/1/1999,4.675,4.675
1/1/1999,4.654,4.654
31/12/1998,4.648,4.648
30/12/1998,4.642,4.642
29/12/1998,4.678,4.678
28/12/1998,4.753,4.753
25/12/1998,4.848,4.848
24/12/1998,4.85,4.85
23/12/1998,4.797,4.797
22/12/1998,4.7,4.7
21/12/1998,4.638,4.638
18/12/1998,4.562,4.562
17/12/1998,4.577,4.577
16/12/1998,4.54,4.54
15/12/1998,4.621,4.621
14/12/1998,4.572,4.572
11/12/1998,4.615,4.615
10/12/1998,4.523,4.523
9/12/1998,4.568,4.568
8/12/1998,4.593,4.593
7/12/1998,4.664,4.664
4/12/1998,4.627,4.627
3/12/1998,4.539,4.539
2/12/1998,4.59,4.59
1/12/1998,4.649,4.649
30/11/1998,4.714,4.714
27/11/1998,4.808,4.808
26/11/1998,4.83,4.83
25/11/1998,4.832,4.832
24/11/1998,4.832,4.832
23/11/1998,4.854,4.854
20/11/1998,4.814,4.814
19/11/1998,4.848,4.848
18/11/1998,4.844,4.844
17/11/1998,4.872,4.872
16/11/1998,4.864,4.864
13/11/1998,4.81,4.81
12/11/1998,4.78,4.78
11/11/1998,4.824,4.824
10/11/1998,4.826,4.826
9/11/1998,4.86,4.86
6/11/1998,4.94,4.94
5/11/1998,4.848,4.848
4/11/1998,4.885,4.885
3/11/1998,4.736,4.736
2/11/1998,4.764,4.764
30/10/1998,4.605,4.605
29/10/1998,4.499,4.499
28/10/1998,4.557,4.557
27/10/1998,4.604,4.604
26/10/1998,4.671,4.671
23/10/1998,4.703,4.703
22/10/1998,4.615,4.615
21/10/1998,4.571,4.571
20/10/1998,4.575,4.575
19/10/1998,4.471,4.471
16/10/1998,4.444,4.444
15/10/1998,4.399,4.399
14/10/1998,4.609,4.609
13/10/1998,4.722,4.722
12/10/1998,4.78,4.78
9/10/1998,4.784,4.784
8/10/1998,4.56,4.56
7/10/1998,4.401,4.401
6/10/1998,4.197,4.197
5/10/1998,4.162,4.162
2/10/1998,4.28,4.28
1/10/1998,4.298,4.298
30/9/1998,4.42,4.42
29/9/1998,4.566,4.566
28/9/1998,4.589,4.589
25/9/1998,4.56,4.56
24/9/1998,4.63,4.63
23/9/1998,4.668,4.668
22/9/1998,4.709,4.709
21/9/1998,4.674,4.674
18/9/1998,4.695,4.695
17/9/1998,4.776,4.776
16/9/1998,4.871,4.871
15/9/1998,4.887,4.887
14/9/1998,4.857,4.857
11/9/1998,4.83,4.83
10/9/1998,4.781,4.781
9/9/1998,4.921,4.921
8/9/1998,5.061,5.061
7/9/1998,5.011,5.011
4/9/1998,5.013,5.013
3/9/1998,5.028,5.028
2/9/1998,5.068,5.068
1/9/1998,5.062,5.062
31/8/1998,4.976,4.976
28/8/1998,5.062,5.062
27/8/1998,5.073,5.073
26/8/1998,5.198,5.198
25/8/1998,5.232,5.232
24/8/1998,5.288,5.288
21/8/1998,5.288,5.288
20/8/1998,5.376,5.376
19/8/1998,5.407,5.407
18/8/1998,5.407,5.407
17/8/1998,5.388,5.388
14/8/1998,5.389,5.389
13/8/1998,5.438,5.438
12/8/1998,5.381,5.381
11/8/1998,5.378,5.378
10/8/1998,5.405,5.405
7/8/1998,5.399,5.399
6/8/1998,5.441,5.441
5/8/1998,5.441,5.441
4/8/1998,5.41,5.41
3/8/1998,5.449,5.449
31/7/1998,5.494,5.494
30/7/1998,5.499,5.499
29/7/1998,5.522,5.522
28/7/1998,5.491,5.491
27/7/1998,5.47,5.47
24/7/1998,5.458,5.458
23/7/1998,5.433,5.433
22/7/1998,5.456,5.456
21/7/1998,5.433,5.433
20/7/1998,5.47,5.47
17/7/1998,5.507,5.507
16/7/1998,5.497,5.497
15/7/1998,5.479,5.479
14/7/1998,5.485,5.485
13/7/1998,5.47,5.47
10/7/1998,5.411,5.411
9/7/1998,5.403,5.403
8/7/1998,5.43,5.43
7/7/1998,5.417,5.417
6/7/1998,5.389,5.389
3/7/1998,5.409,5.409
2/7/1998,5.409,5.409
1/7/1998,5.432,5.432
30/6/1998,5.446,5.446
29/6/1998,5.459,5.459
26/6/1998,5.448,5.448
25/6/1998,5.465,5.465
24/6/1998,5.465,5.465
23/6/1998,5.451,5.451
22/6/1998,5.467,5.467
19/6/1998,5.461,5.461
18/6/1998,5.5,5.5
17/6/1998,5.544,5.544
16/6/1998,5.443,5.443
15/6/1998,5.349,5.349
12/6/1998,5.427,5.427
11/6/1998,5.443,5.443
10/6/1998,5.509,5.509
9/6/1998,5.585,5.585
8/6/1998,5.569,5.569
5/6/1998,5.575,5.575
4/6/1998,5.587,5.587
3/6/1998,5.548,5.548
2/6/1998,5.55,5.55
1/6/1998,5.528,5.528
29/5/1998,5.552,5.552
28/5/1998,5.569,5.569
27/5/1998,5.577,5.577
26/5/1998,5.569,5.569
25/5/1998,5.637,5.637
22/5/1998,5.635,5.635
21/5/1998,5.65,5.65
20/5/1998,5.61,5.61
19/5/1998,5.652,5.652
18/5/1998,5.644,5.644
15/5/1998,5.683,5.683
14/5/1998,5.683,5.683
13/5/1998,5.667,5.667
12/5/1998,5.71,5.71
11/5/1998,5.767,5.767
8/5/1998,5.706,5.706
7/5/1998,5.678,5.678
6/5/1998,5.648,5.648
5/5/1998,5.712,5.712
4/5/1998,5.659,5.659
1/5/1998,5.656,5.656
30/4/1998,5.671,5.671
29/4/1998,5.812,5.812
28/4/1998,5.803,5.803
27/4/1998,5.784,5.784
24/4/1998,5.66,5.66
23/4/1998,5.696,5.696
22/4/1998,5.671,5.671
21/4/1998,5.671,5.671
20/4/1998,5.641,5.641
17/4/1998,5.587,5.587
16/4/1998,5.58,5.58
15/4/1998,5.593,5.593
14/4/1998,5.61,5.61
13/4/1998,5.648,5.648
10/4/1998,5.582,5.582
9/4/1998,5.58,5.58
8/4/1998,5.574,5.574
7/4/1998,5.53,5.53
6/4/1998,5.507,5.507
3/4/1998,5.48,5.48
2/4/1998,5.543,5.543
1/4/1998,5.587,5.587
31/3/1998,5.654,5.654
30/3/1998,5.706,5.706
27/3/1998,5.683,5.683
26/3/1998,5.689,5.689
25/3/1998,5.641,5.641
24/3/1998,5.57,5.57
23/3/1998,5.57,5.57
20/3/1998,5.564,5.564
19/3/1998,5.576,5.576
18/3/1998,5.572,5.572
17/3/1998,5.557,5.557
16/3/1998,5.539,5.539
13/3/1998,5.58,5.58
12/3/1998,5.559,5.559
11/3/1998,5.63,5.63
10/3/1998,5.653,5.653
9/3/1998,5.655,5.655
6/3/1998,5.714,5.714
5/3/1998,5.775,5.775
4/3/1998,5.72,5.72
3/3/1998,5.775,5.775
2/3/1998,5.697,5.697
27/2/1998,5.622,5.622
26/2/1998,5.655,5.655
25/2/1998,5.614,5.614
24/2/1998,5.664,5.664
23/2/1998,5.578,5.578
20/2/1998,5.543,5.543
19/2/1998,5.51,5.51
18/2/1998,5.486,5.486
17/2/1998,5.438,5.438
16/2/1998,5.482,5.482
13/2/1998,5.484,5.484
12/2/1998,5.514,5.514
11/2/1998,5.571,5.571
10/2/1998,5.628,5.628
9/2/1998,5.644,5.644
6/2/1998,5.617,5.617
5/2/1998,5.634,5.634
4/2/1998,5.551,5.551
3/2/1998,5.555,5.555
2/2/1998,5.574,5.574
30/1/1998,5.505,5.505
29/1/1998,5.566,5.566
28/1/1998,5.691,5.691
27/1/1998,5.687,5.687
26/1/1998,5.625,5.625
23/1/1998,5.687,5.687
22/1/1998,5.567,5.567
21/1/1998,5.538,5.538
20/1/1998,5.577,5.577
19/1/1998,5.527,5.527
16/1/1998,5.532,5.532
15/1/1998,5.458,5.458
14/1/1998,5.452,5.452
13/1/1998,5.435,5.435
12/1/1998,5.364,5.364
9/1/1998,5.413,5.413
8/1/1998,5.471,5.471
7/1/1998,5.529,5.529
6/1/1998,5.467,5.467
5/1/1998,5.506,5.506
2/1/1998,5.647,5.647
1/1/1998,5.743,5.743
31/12/1997,5.742,5.742
30/12/1997,5.792,5.792
29/12/1997,5.759,5.759
26/12/1997,5.738,5.738
25/12/1997,5.744,5.744
24/12/1997,5.744,5.744
23/12/1997,5.7,5.7
22/12/1997,5.711,5.711
19/12/1997,5.736,5.736
18/12/1997,5.749,5.749
17/12/1997,5.808,5.808
16/12/1997,5.774,5.774
15/12/1997,5.778,5.778
12/12/1997,5.728,5.728
11/12/1997,5.793,5.793
10/12/1997,5.878,5.878
9/12/1997,5.924,5.924
8/12/1997,5.956,5.956
5/12/1997,5.914,5.914
4/12/1997,5.846,5.846
3/12/1997,5.819,5.819
2/12/1997,5.853,5.853
1/12/1997,5.853,5.853
28/11/1997,5.874,5.874
27/11/1997,5.846,5.846
26/11/1997,5.853,5.853
25/11/1997,5.847,5.847
24/11/1997,5.836,5.836
21/11/1997,5.811,5.811
20/11/1997,5.847,5.847
19/11/1997,5.82,5.82
18/11/1997,5.841,5.841
17/11/1997,5.832,5.832
14/11/1997,5.879,5.879
13/11/1997,5.849,5.849
12/11/1997,5.852,5.852
11/11/1997,5.898,5.898
10/11/1997,5.898,5.898
7/11/1997,5.902,5.902
6/11/1997,5.879,5.879
5/11/1997,5.909,5.909
4/11/1997,5.951,5.951
3/11/1997,5.905,5.905
31/10/1997,5.831,5.831
30/10/1997,5.813,5.813
29/10/1997,5.88,5.88
28/10/1997,5.985,5.985
27/10/1997,5.8,5.8
24/10/1997,5.981,5.981
23/10/1997,6.011,6.011
22/10/1997,6.126,6.126
21/10/1997,6.126,6.126
20/10/1997,6.141,6.141
17/10/1997,6.158,6.158
16/10/1997,6.092,6.092
15/10/1997,6.104,6.104
14/10/1997,6.064,6.064
13/10/1997,6.147,6.147
10/10/1997,6.143,6.143
9/10/1997,6.073,6.073
8/10/1997,6.088,6.088
7/10/1997,5.923,5.923
6/10/1997,5.956,5.956
3/10/1997,5.988,5.988
2/10/1997,5.997,5.997
1/10/1997,6.035,6.035
30/9/1997,6.103,6.103
29/9/1997,6.096,6.096
26/9/1997,6.081,6.081
25/9/1997,6.126,6.126
24/9/1997,6.037,6.037
23/9/1997,6.094,6.094
22/9/1997,6.058,6.058
19/9/1997,6.092,6.092
18/9/1997,6.114,6.114
17/9/1997,6.101,6.101
16/9/1997,6.103,6.103
15/9/1997,6.276,6.276
12/9/1997,6.283,6.283
11/9/1997,6.391,6.391
10/9/1997,6.365,6.365
9/9/1997,6.332,6.332
8/9/1997,6.326,6.326
5/9/1997,6.35,6.35
4/9/1997,6.33,6.33
3/9/1997,6.326,6.326
2/9/1997,6.28,6.28
1/9/1997,6.339,6.339
29/8/1997,6.339,6.339
28/8/1997,6.293,6.293
27/8/1997,6.373,6.373
26/8/1997,6.367,6.367
25/8/1997,6.386,6.386
22/8/1997,6.358,6.358
21/8/1997,6.328,6.328
20/8/1997,6.242,6.242
19/8/1997,6.21,6.21
18/8/1997,6.21,6.21
15/8/1997,6.236,6.236
14/8/1997,6.255,6.255
13/8/1997,6.343,6.343
12/8/1997,6.401,6.401
11/8/1997,6.362,6.362
8/8/1997,6.367,6.367
7/8/1997,6.244,6.244
6/8/1997,6.214,6.214
5/8/1997,6.231,6.231
4/8/1997,6.218,6.218
1/8/1997,6.18,6.18
31/7/1997,6.011,6.011
30/7/1997,6.042,6.042
29/7/1997,6.105,6.105
28/7/1997,6.13,6.13
25/7/1997,6.179,6.179
24/7/1997,6.156,6.156
23/7/1997,6.152,6.152
22/7/1997,6.124,6.124
21/7/1997,6.257,6.257
18/7/1997,6.243,6.243
17/7/1997,6.196,6.196
16/7/1997,6.186,6.186
15/7/1997,6.251,6.251
14/7/1997,6.254,6.254
11/7/1997,6.22,6.22
10/7/1997,6.254,6.254
9/7/1997,6.252,6.252
8/7/1997,6.265,6.265
7/7/1997,6.258,6.258
4/7/1997,6.307,6.307
3/7/1997,6.305,6.305
2/7/1997,6.406,6.406
1/7/1997,6.44,6.44
30/6/1997,6.5,6.5
27/6/1997,6.451,6.451
26/6/1997,6.49,6.49
25/6/1997,6.445,6.445
24/6/1997,6.406,6.406
23/6/1997,6.421,6.421
20/6/1997,6.374,6.374
19/6/1997,6.392,6.392
18/6/1997,6.392,6.392
17/6/1997,6.43,6.43
16/6/1997,6.398,6.398
13/6/1997,6.426,6.426
12/6/1997,6.486,6.486
11/6/1997,6.579,6.579
10/6/1997,6.568,6.568
9/6/1997,6.542,6.542
6/6/1997,6.486,6.486
5/6/1997,6.612,6.612
4/6/1997,6.625,6.625
3/6/1997,6.616,6.616
2/6/1997,6.655,6.655
30/5/1997,6.659,6.659
29/5/1997,6.738,6.738
28/5/1997,6.793,6.793
27/5/1997,6.791,6.791
26/5/1997,6.74,6.74
23/5/1997,6.74,6.74
22/5/1997,6.749,6.749
21/5/1997,6.725,6.725
20/5/1997,6.677,6.677
19/5/1997,6.71,6.71
16/5/1997,6.719,6.719
15/5/1997,6.66,6.66
14/5/1997,6.666,6.666
13/5/1997,6.717,6.717
12/5/1997,6.66,6.66
9/5/1997,6.669,6.669
8/5/1997,6.73,6.73
7/5/1997,6.752,6.752
6/5/1997,6.66,6.66
5/5/1997,6.649,6.649
2/5/1997,6.644,6.644
1/5/1997,6.678,6.678
30/4/1997,6.718,6.718
29/4/1997,6.758,6.758
28/4/1997,6.908,6.908
25/4/1997,6.938,6.938
24/4/1997,6.931,6.931
23/4/1997,6.878,6.878
22/4/1997,6.83,6.83
21/4/1997,6.866,6.866
18/4/1997,6.825,6.825
17/4/1997,6.846,6.846
16/4/1997,6.886,6.886
15/4/1997,6.873,6.873
14/4/1997,6.975,6.975
11/4/1997,6.968,6.968
10/4/1997,6.906,6.906
9/4/1997,6.895,6.895
8/4/1997,6.89,6.89
7/4/1997,6.856,6.856
4/4/1997,6.906,6.906
3/4/1997,6.853,6.853
2/4/1997,6.86,6.86
1/4/1997,6.873,6.873
31/3/1997,6.903,6.903
28/3/1997,6.907,6.907
27/3/1997,6.909,6.909
26/3/1997,6.778,6.778
25/3/1997,6.762,6.762
24/3/1997,6.704,6.704
21/3/1997,6.751,6.751
20/3/1997,6.728,6.728
19/3/1997,6.739,6.739
18/3/1997,6.714,6.714
17/3/1997,6.714,6.714
14/3/1997,6.692,6.692
13/3/1997,6.703,6.703
12/3/1997,6.61,6.61
11/3/1997,6.577,6.577
10/3/1997,6.544,6.544
7/3/1997,6.539,6.539
6/3/1997,6.625,6.625
5/3/1997,6.568,6.568
4/3/1997,6.601,6.601
3/3/1997,6.568,6.568
28/2/1997,6.552,6.552
27/2/1997,6.554,6.554
26/2/1997,6.532,6.532
25/2/1997,6.391,6.391
24/2/1997,6.385,6.385
21/2/1997,6.368,6.368
20/2/1997,6.387,6.387
19/2/1997,6.314,6.314
18/2/1997,6.273,6.273
17/2/1997,6.267,6.267
14/2/1997,6.265,6.265
13/2/1997,6.308,6.308
12/2/1997,6.413,6.413
11/2/1997,6.406,6.406
10/2/1997,6.396,6.396
7/2/1997,6.398,6.398
6/2/1997,6.466,6.466
5/2/1997,6.466,6.466
4/2/1997,6.424,6.424
3/2/1997,6.448,6.448
31/1/1997,6.494,6.494
30/1/1997,6.587,6.587
29/1/1997,6.618,6.618
28/1/1997,6.635,6.635
27/1/1997,6.671,6.671
24/1/1997,6.622,6.622
23/1/1997,6.589,6.589
22/1/1997,6.556,6.556
21/1/1997,6.509,6.509
20/1/1997,6.547,6.547
17/1/1997,6.542,6.542
16/1/1997,6.553,6.553
15/1/1997,6.518,6.518
14/1/1997,6.514,6.514
13/1/1997,6.613,6.613
10/1/1997,6.608,6.608
9/1/1997,6.503,6.503
8/1/1997,6.591,6.591
7/1/1997,6.544,6.544
6/1/1997,6.531,6.531
3/1/1997,6.498,6.498
2/1/1997,6.514,6.514
1/1/1997,6.42,6.42
31/12/1996,6.418,6.418
30/12/1996,6.3,6.3
27/12/1996,6.291,6.291
26/12/1996,6.338,6.338
25/12/1996,6.34,6.34
24/12/1996,6.34,6.34
23/12/1996,6.338,6.338
20/12/1996,6.36,6.36
19/12/1996,6.328,6.328
18/12/1996,6.464,6.464
17/12/1996,6.412,6.412
16/12/1996,6.367,6.367
13/12/1996,6.313,6.313
12/12/1996,6.377,6.377
11/12/1996,6.386,6.386
10/12/1996,6.222,6.222
9/12/1996,6.184,6.184
6/12/1996,6.243,6.243
5/12/1996,6.228,6.228
4/12/1996,6.102,6.102
3/12/1996,6.056,6.056
2/12/1996,6.056,6.056
29/11/1996,6.044,6.044
28/11/1996,6.125,6.125
27/11/1996,6.121,6.121
26/11/1996,6.134,6.134
25/11/1996,6.128,6.128
22/11/1996,6.139,6.139
21/11/1996,6.13,6.13
20/11/1996,6.133,6.133
19/11/1996,6.158,6.158
18/11/1996,6.196,6.196
15/11/1996,6.183,6.183
14/11/1996,6.146,6.146
13/11/1996,6.196,6.196
12/11/1996,6.186,6.186
11/11/1996,6.255,6.255
8/11/1996,6.249,6.249
7/11/1996,6.22,6.22
6/11/1996,6.29,6.29
5/11/1996,6.268,6.268
4/11/1996,6.343,6.343
1/11/1996,6.377,6.377
31/10/1996,6.339,6.339
30/10/1996,6.411,6.411
29/10/1996,6.384,6.384
28/10/1996,6.556,6.556
25/10/1996,6.536,6.536
24/10/1996,6.573,6.573
23/10/1996,6.547,6.547
22/10/1996,6.569,6.569
21/10/1996,6.517,6.517
18/10/1996,6.504,6.504
17/10/1996,6.498,6.498
16/10/1996,6.556,6.556
15/10/1996,6.549,6.549
14/10/1996,6.554,6.554
11/10/1996,6.554,6.554
10/10/1996,6.608,6.608
9/10/1996,6.547,6.547
8/10/1996,6.544,6.544
7/10/1996,6.523,6.523
4/10/1996,6.478,6.478
3/10/1996,6.592,6.592
2/10/1996,6.594,6.594
1/10/1996,6.638,6.638
30/9/1996,6.703,6.703
27/9/1996,6.677,6.677
26/9/1996,6.662,6.662
25/9/1996,6.688,6.688
24/9/1996,6.751,6.751
23/9/1996,6.819,6.819
20/9/1996,6.839,6.839
19/9/1996,6.847,6.847
18/9/1996,6.819,6.819
17/9/1996,6.826,6.826
16/9/1996,6.725,6.725
13/9/1996,6.723,6.723
12/9/1996,6.874,6.874
11/9/1996,6.92,6.92
10/9/1996,6.923,6.923
9/9/1996,6.879,6.879
6/9/1996,6.923,6.923
5/9/1996,6.985,6.985
4/9/1996,6.927,6.927
3/9/1996,6.883,6.883
2/9/1996,6.941,6.941
30/8/1996,6.943,6.943
29/8/1996,6.848,6.848
28/8/1996,6.781,6.781
27/8/1996,6.774,6.774
26/8/1996,6.798,6.798
23/8/1996,6.751,6.751
22/8/1996,6.62,6.62
21/8/1996,6.611,6.611
20/8/1996,6.571,6.571
19/8/1996,6.577,6.577
16/8/1996,6.554,6.554
15/8/1996,6.599,6.599
14/8/1996,6.574,6.574
13/8/1996,6.584,6.584
12/8/1996,6.476,6.476
9/8/1996,6.481,6.481
8/8/1996,6.549,6.549
7/8/1996,6.547,6.547
6/8/1996,6.536,6.536
5/8/1996,6.538,6.538
2/8/1996,6.509,6.509
1/8/1996,6.639,6.639
31/7/1996,6.794,6.794
30/7/1996,6.876,6.876
29/7/1996,6.935,6.935
26/7/1996,6.85,6.85
25/7/1996,6.846,6.846
24/7/1996,6.872,6.872
23/7/1996,6.805,6.805
22/7/1996,6.836,6.836
19/7/1996,6.794,6.794
18/7/1996,6.732,6.732
17/7/1996,6.84,6.84
16/7/1996,6.845,6.845
15/7/1996,6.888,6.888
12/7/1996,6.856,6.856
11/7/1996,6.882,6.882
10/7/1996,6.914,6.914
9/7/1996,6.989,6.989
8/7/1996,7.051,7.051
5/7/1996,7.015,7.015
4/7/1996,6.765,6.765
3/7/1996,6.772,6.772
2/7/1996,6.794,6.794
1/7/1996,6.748,6.748
28/6/1996,6.711,6.711
27/6/1996,6.832,6.832
26/6/1996,6.893,6.893
25/6/1996,6.889,6.889
24/6/1996,6.935,6.935
21/6/1996,6.946,6.946
20/6/1996,6.964,6.964
19/6/1996,6.951,6.951
18/6/1996,6.935,6.935
17/6/1996,6.898,6.898
14/6/1996,6.931,6.931
13/6/1996,6.997,6.997
12/6/1996,7.062,7.062
11/6/1996,6.989,6.989
10/6/1996,7.004,7.004
7/6/1996,6.9,6.9
6/6/1996,6.739,6.739
5/6/1996,6.8,6.8
4/6/1996,6.854,6.854
3/6/1996,6.867,6.867
31/5/1996,6.852,6.852
30/5/1996,6.793,6.793
29/5/1996,6.787,6.787
28/5/1996,6.672,6.672
27/5/1996,6.653,6.653
24/5/1996,6.651,6.651
23/5/1996,6.679,6.679
22/5/1996,6.63,6.63
21/5/1996,6.66,6.66
20/5/1996,6.647,6.647
17/5/1996,6.652,6.652
16/5/1996,6.729,6.729
15/5/1996,6.643,6.643
14/5/1996,6.643,6.643
13/5/1996,6.716,6.716
10/5/1996,6.747,6.747
9/5/1996,6.849,6.849
8/5/1996,6.736,6.736
7/5/1996,6.855,6.855
6/5/1996,6.841,6.841
3/5/1996,6.895,6.895
2/5/1996,6.859,6.859
1/5/1996,6.672,6.672
30/4/1996,6.67,6.67
29/4/1996,6.598,6.598
26/4/1996,6.525,6.525
25/4/1996,6.531,6.531
24/4/1996,6.584,6.584
23/4/1996,6.515,6.515
22/4/1996,6.483,6.483
19/4/1996,6.517,6.517
18/4/1996,6.557,6.557
17/4/1996,6.523,6.523
16/4/1996,6.482,6.482
15/4/1996,6.464,6.464
12/4/1996,6.5,6.5
11/4/1996,6.666,6.666
10/4/1996,6.663,6.663
9/4/1996,6.544,6.544
8/4/1996,6.604,6.604
5/4/1996,6.551,6.551
4/4/1996,6.346,6.346
3/4/1996,6.257,6.257
2/4/1996,6.224,6.224
1/4/1996,6.281,6.281
29/3/1996,6.327,6.327
28/3/1996,6.398,6.398
27/3/1996,6.336,6.336
26/3/1996,6.236,6.236
25/3/1996,6.238,6.238
22/3/1996,6.329,6.329
21/3/1996,6.284,6.284
20/3/1996,6.302,6.302
19/3/1996,6.415,6.415
18/3/1996,6.419,6.419
15/3/1996,6.453,6.453
14/3/1996,6.352,6.352
13/3/1996,6.358,6.358
12/3/1996,6.356,6.356
11/3/1996,6.329,6.329
8/3/1996,6.407,6.407
7/3/1996,6.071,6.071
6/3/1996,6.051,6.051
5/3/1996,5.946,5.946
4/3/1996,5.901,5.901
1/3/1996,5.959,5.959
29/2/1996,6.098,6.098
28/2/1996,6.088,6.088
27/2/1996,6.068,6.068
26/2/1996,6.019,6.019
23/2/1996,5.959,5.959
22/2/1996,5.903,5.903
21/2/1996,5.965,5.965
20/2/1996,5.984,5.984
19/2/1996,5.772,5.772
16/2/1996,5.779,5.779
15/2/1996,5.699,5.699
14/2/1996,5.635,5.635
13/2/1996,5.576,5.576
12/2/1996,5.592,5.592
9/2/1996,5.66,5.66
8/2/1996,5.654,5.654
7/2/1996,5.669,5.669
6/2/1996,5.655,5.655
5/2/1996,5.69,5.69
2/2/1996,5.667,5.667
1/2/1996,5.597,5.597
31/1/1996,5.58,5.58
30/1/1996,5.616,5.616
29/1/1996,5.684,5.684
26/1/1996,5.634,5.634
25/1/1996,5.693,5.693
24/1/1996,5.614,5.614
23/1/1996,5.655,5.655
22/1/1996,5.61,5.61
19/1/1996,5.528,5.528
18/1/1996,5.524,5.524
17/1/1996,5.575,5.575
16/1/1996,5.627,5.627
15/1/1996,5.737,5.737
12/1/1996,5.737,5.737
11/1/1996,5.775,5.775
10/1/1996,5.817,5.817
9/1/1996,5.744,5.744
8/1/1996,5.681,5.681
5/1/1996,5.673,5.673
4/1/1996,5.646,5.646
3/1/1996,5.574,5.574
2/1/1996,5.591,5.591
1/1/1996,5.57,5.57
29/12/1995,5.572,5.572
28/12/1995,5.624,5.624
27/12/1995,5.655,5.655
26/12/1995,5.684,5.684
25/12/1995,5.709,5.709
22/12/1995,5.709,5.709
21/12/1995,5.744,5.744
20/12/1995,5.769,5.769
19/12/1995,5.753,5.753
18/12/1995,5.855,5.855
15/12/1995,5.759,5.759
14/12/1995,5.753,5.753
13/12/1995,5.749,5.749
12/12/1995,5.724,5.724
11/12/1995,5.708,5.708
8/12/1995,5.722,5.722
7/12/1995,5.731,5.731
6/12/1995,5.675,5.675
5/12/1995,5.677,5.677
4/12/1995,5.638,5.638
1/12/1995,5.706,5.706
30/11/1995,5.741,5.741
29/11/1995,5.829,5.829
28/11/1995,5.879,5.879
